CPF_CNPJ,Razão Social,Nome Fantasia,Porte,N.Colaborador,Dt.Fundação,CEP,UF,Cidade,Bairro,Endereço,Número,Complemento,Latitude,Longitude,Mapa,Email,Telefone,Celular,Comercial,Fax,Cód de Natureza Juridica,CNAE,Setor,Atividade,Total Clientes,Total Part./Contatos,Total Realizações,Total Horas de Consultoria,Situação no ICMS,Data de Cancelamento no ICMS
8189403000132,AAPT - ASSESSORIA E CONSULTORIA LTDA.,AAPT IMPLANTACAO DE SISTEMAS,MICRO - ATÉ R$360 MIL/ANO,0,07/2006,86055620,PR,LONDRINA,GLEBA FAZENDA PALHANO,RUA ULRICO ZUIMGLIO,150,AP 204,"-23,3340451","-51,1792585","Ver Mapa<url>https://www.google.com/maps?q=-23.3340451,-51.1792585",alexjoliveira@hotmail.com,4333252603,43991042227,4333252603,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
17134363000112,FLECHA VIRTUAL TECNOLOGIA LTDA,FLECHA VIRTUAL,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,09/2012,80320050,PR,CURITIBA,VILA IZABEL,RUA PROFESSOR DARIO VELOSO,748,BL 5 AP 26,"-25,4584193","-49,2967023","Ver Mapa<url>https://www.google.com/maps?q=-25.4584193,-49.2967023",alexleme1978@hotmail.com,41998569394,-,41998569394,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
10948319000105,BONELA CONSULTORIA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2009,87760000,PR,TAMBOARA,SEM BAIRRO,SAID RAMOS JUNIOR,-,-,"-23,199729","-52,500685","Ver Mapa<url>https://www.google.com/maps?q=-23.199729,-52.500685",alexobonela@hotmail.com,4432223651,45999527686,4432223651,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,1,0,Registro Não Encontrado,
28991091000193,ALEX SANDRO RIEDEL VILLANOVA TECNOLOGIA,BROTECH TECNOLOGIA,MICRO - ATÉ R$360 MIL/ANO,0,10/2017,81590610,PR,CURITIBA,UBERABA,RUA VICENTE DE CRISTO,281,-,"-25,4855144","-49,1976139","Ver Mapa<url>https://www.google.com/maps?q=-25.4855144,-49.1976139",alexsrvillanova@gmail.com,4195383964,4195383964,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
23079559000154,KETSUDAN COMERCIO E REPRESENTACOES EIRELI,KETSUDAN COMERCIO E REPRESENTACOES,MICRO - ATÉ R$360 MIL/ANO,0,07/2015,80060140,PR,CURITIBA,CENTRO,RUA DOUTOR FAIVRE,730,AND 16 AP 1502,"-25,429723","-49,2611017","Ver Mapa<url>https://www.google.com/maps?q=-25.429723,-49.2611017",alifortal@hotmail.com,4130409587,-,4130409587,-,230-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,1,0,Cancelado,201708
1674525000175,INFOPLACE ASSESSORIA E CONSULTORIA DE INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",5,02/1997,82940090,PR,CURITIBA,CAJURU,RUA LUIZ FRANCA,2636,-,-,-,-,aline.gomes@itau.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
32177085000174,ATDM CONSULTORIA EMPRESARIAL - EIRELI,-,MICRO - ATÉ R$360 MIL/ANO,0,12/2018,81210245,PR,CURITIBA,MOSSUNGUÊ,RUA JOSE MARTINHO LISSA,48,- CASA 03 COND CALIFORNIA RES,"-25,4420763","-49,3277865","Ver Mapa<url>https://www.google.com/maps?q=-25.4420763,-49.3277865",alinetortato@atdmconsultoria.com,41992281728,-,41992281728,-,230-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
32879278000177,FIGS TECNOLOGIA DA INFORMACAO EIRELI,-,MICRO - ATÉ R$360 MIL/ANO,0,02/2019,81730350,PR,CURITIBA,BOQUEIRÃO,RUA DOUTOR BLEY ZORNIG,434,- APT 03 BLOCO MORADIAS BELEM III B,"-25,5089945","-49,2190073","Ver Mapa<url>https://www.google.com/maps?q=-25.5089945,-49.2190073",alisson_figueredo@live.com,41987180580,-,41987180580,-,230-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
13390634000140,ALCASYS CONSULTORIA EM INFORMATICA LTDA,ALCASYS CONSULTORIA EM INFORMATICA LTDA - EPP,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",1,02/2011,81580150,PR,CURITIBA,UBERABA,RUA AMADEU CIPRIANO DA SILVA,89,-,-,-,-,allancaiuta@gmail.com,4135216419,-,4135216419,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
5563165000276,ACESSO DIGITAL TECNOLOGIA DA INFORMACAO S.A.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,12/2017,86050460,PR,LONDRINA,GLEBA FAZENDA PALHANO,RUA AYRTON SENNA DA SILVA,830,SALA  1102,"-23,3340973","-51,178045","Ver Mapa<url>https://www.google.com/maps?q=-23.3340973,-51.178045",allyson.theodoro@acessodigital.com.br,4333344242,-,4333344242,-,205-4,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
19072315000172,ALTIERIS MARCELINO PEIXOTO,ALTERWAY,MICRO - ATÉ R$360 MIL/ANO,0,10/2013,80050370,PR,CURITIBA,CRISTO REI,AVENIDA PRESIDENTE AFFONSO CAMARGO,849,LJ 12,-,-,-,altieris.marcelino@gmail.com,4130766139,4196663042,4130766139,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
3062083000131,A L INFORMATICA LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,03/1999,80310290,PR,CURITIBA,SANTA QUITÉRIA,RUA DONA ELEUSINA PLAISANT,387,-,-,-,-,alupatini@gmail.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
6134075000141,F. A. CONSULTING CONSULTORIA EM SISTEMAS DE INFORMATICA LTDA,F. A. CONSULTING,MICRO - ATÉ R$360 MIL/ANO,1,08/2003,82020510,PR,CURITIBA,SANTA FELICIDADE,RUA MARCOS MOCELLIN,341,- CASA 06 COND VERONESE CD RES,"-25,4015655","-49,3269028","Ver Mapa<url>https://www.google.com/maps?q=-25.4015655,-49.3269028",alves.bruno@ig.com.br,0,-,-,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
5222382000111,PETREK & BONDE ASSESSORIA EM INFORMATICA S/C LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,08/2002,82110040,PR,CURITIBA,PILARZINHO,RUA JORGE CURY BRAHIM,261,-,-,-,-,alvibonde@terra.com.br,0,-,-,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
2754496000114,ALX - INFORMATICA LTDA,ALX INFORMATICA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,08/1998,81260340,PR,CURITIBA,CIDADE INDUSTRIAL,RUA ATTILIO VICELLI,190,-,-,-,-,alxrorato@ig.com.br,4199613795,4199613795,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
4053579000101,FELTRON SUPORTE E ASSESSORIA LTDA.,FELTRON,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",4,09/2000,80740580,PR,CURITIBA,SEMINÁRIO,RUA JOSE SCUISSIATO,173,- CASA,-,-,-,amalia@rpc.com.br,4130152626,-,4130152626,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
1499772000182,TEMPUS INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,10/1996,83800000,PR,MANDIRITUBA,-,AV DA LIBERDADE,S N,-,-,-,-,amelymnasr@oi.com.br,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
7907984000138,PORTAL DEKASSEGUI LTDA.,PORTAL DEKASSEGUI,MICRO - ATÉ R$360 MIL/ANO,0,03/2006,80420180,PR,CURITIBA,BATEL,ALAMEDA PRESIDENTE TAUNAY,269,SALA 03,"-25,4369117","-49,2841293","Ver Mapa<url>https://www.google.com/maps?q=-25.4369117,-49.2841293",amexhost@gmail.com,4197093441,41984479032,4197093441,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,3,0,Registro Não Encontrado,
989452000148,RC INFORMATICA LTDA,RC INFORMATICA,MICRO - ATÉ R$360 MIL/ANO,5,12/1995,80310120,PR,CURITIBA,SANTA QUITÉRIA,RUA PROFESSOR ULISSES VIEIRA,1320,-,-,-,-,amge.suke@hotmail.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
32178810000129,TREVIZAN ABADE CONSULTORIA EM TECNOLOGIA LTDA,TREVIZAN ABADE CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,12/2018,82960130,PR,CURITIBA,CAJURU,RUA INDIA,510,-,"-25,467726","-49,2038352","Ver Mapa<url>https://www.google.com/maps?q=-25.467726,-49.2038352",amnd.trevisan@gmail.com,41997783200,-,41997783200,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
31788211000164,ALMIR MENDES VILELA CONSULTORIA,AV CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,10/2018,81510140,PR,CURITIBA,GUABIROTUBA,RUA ROBERTO SIMONSEN,34,-,"-25,4571043","-49,2419323","Ver Mapa<url>https://www.google.com/maps?q=-25.4571043,-49.2419323",amvilela@gmail.com,4188825313,4188825313,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
32594437000197,ENHARDENED TECNOLOGIA LTDA,ENHARDENED,MICRO - ATÉ R$360 MIL/ANO,0,01/2019,80045150,PR,CURITIBA,ALTO DA RUA XV,RUA UBALDINO DO AMARAL,927,-,"-25,4289921","-49,2579969","Ver Mapa<url>https://www.google.com/maps?q=-25.4289921,-49.2579969",ana.chiarelli@live.com,47996034025,-,47996034025,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
11371297000118,MADE SOFTWARE CONSULTING LTDA,MADE SOFTWARE CONSULTING,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",1,09/2009,80050580,PR,CURITIBA,CRISTO REI,RUA ROBERTO CICHON,182,APT 18,"-25,4381015","-49,2345771","Ver Mapa<url>https://www.google.com/maps?q=-25.4381015,-49.2345771",anab_jackson@hotmail.com,4135247047,-,4135247047,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
2110881000129,SINCRONEX CONSULTORIA EM ENGENHARIA DE PRODUCAO LTDA,-,MICRO - ATÉ R$360 MIL/ANO,5,09/1997,80240100,PR,CURITIBA,ÁGUA VERDE,TRAVESSA JOAO TURIN,37,- SALA 01,-,-,-,anaburnett@gmail.com,4133231539,-,4133231539,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
2543345000117,LAMBDA CONSULTORIA E ASSESSORIA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,05/1998,80240100,PR,CURITIBA,ÁGUA VERDE,TRAVESSA JOAO TURIN,37,- SALA 01,-,-,-,anaburnett@gmail.com,4133231539,-,4133231539,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
1171548000167,ANA CLAUDIA VALERIO NAVARRO,ACN CONSULTORIA E INFORMATICA,MICRO - ATÉ R$360 MIL/ANO,4,05/1996,86975000,PR,MANDAGUARI,-,R JOAO ERNESTO FERREIRA,563,- CENTRO,-,-,-,anangarcia@hotmail.com,0,-,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
2789417014403,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2016,83209575,PR,PARANAGUÁ,VILA SÃO VICENTE,RUA DOMINGOS PENEDA,S/N,-,"-25,5371297","-48,5257366","Ver Mapa<url>https://www.google.com/maps?q=-25.5371297,-48.5257366",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417015302,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2016,83203000,PR,PARANAGUÁ,CENTRO HISTÓRICO,RUA FARIA SOBRINHO,324,-,"-25,5175266","-48,504876","Ver Mapa<url>https://www.google.com/maps?q=-25.5175266,-48.504876",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417015990,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,PAGFACIL,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2016,81610020,PR,CURITIBA,HAUER,RUA ANNE FRANK,2115,-,"-25,4845366","-49,2442119","Ver Mapa<url>https://www.google.com/maps?q=-25.4845366,-49.2442119",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417013946,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2016,84010300,PR,PONTA GROSSA,CENTRO,RUA AUGUSTO RIBAS,555,-,"-25,0971426","-50,1604518","Ver Mapa<url>https://www.google.com/maps?q=-25.0971426,-50.1604518",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417015051,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2016,85010100,PR,GUARAPUAVA,CENTRO,RUA SENADOR PINHEIRO MACHADO,2146,-,"-25,3948529","-51,4665794","Ver Mapa<url>https://www.google.com/maps?q=-25.3948529,-51.4665794",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417015485,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2016,84062000,PR,PONTA GROSSA,CHAPADA,AVENIDA SOUZA NAVES,3083,-,"-25,0794428","-50,2041674","Ver Mapa<url>https://www.google.com/maps?q=-25.0794428,-50.2041674",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417015566,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2016,84261000,PR,TELÊMACO BORBA,CENTRO,AVENIDA HORACIO KLABIN,250,LOJA  01,"-24,3250393","-50,6222963","Ver Mapa<url>https://www.google.com/maps?q=-24.3250393,-50.6222963",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417014241,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,06/2016,86070545,PR,LONDRINA,JARDIM SHANGRI-LA A,AVENIDA TIRADENTES,1280,-,"-23,2999836","-51,1869316","Ver Mapa<url>https://www.google.com/maps?q=-23.2999836,-51.1869316",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417014675,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2016,86046000,PR,LONDRINA,IGAPÓ,AVENIDA INGLATERRA,585,-,"-23,3442431","-51,147175","Ver Mapa<url>https://www.google.com/maps?q=-23.3442431,-51.147175",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417014837,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2016,86300970,PR,CORNÉLIO PROCÓPIO,CENTRO,RUA MATO GROSSO 225,211,-,"-23,182057","-50,6491397","Ver Mapa<url>https://www.google.com/maps?q=-23.182057,-50.6491397",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
2789417015213,MUITOFACIL ARRECADACAO E RECEBIMENTO LTDA.,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,07/2016,86020080,PR,LONDRINA,CENTRO,AVENIDA HIGIENOPOLIS,609,-,"-23,3153871","-51,1655523","Ver Mapa<url>https://www.google.com/maps?q=-23.3153871,-51.1655523",anapls@pagfacil.com.br,1137110478,-,1137110478,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
20871766000159,MEPP ASSESSORIA EXECUTIVA E TREINAMENTOS LTDA,MEPP CONSULTING + TRAINING,MICRO - ATÉ R$360 MIL/ANO,0,07/2014,83030090,PR,SÃO JOSÉ DOS PINHAIS,ARISTOCRATA,RUA FRANCOIS VOLTAIRE,476,-,"-25,5432614","-49,2175923","Ver Mapa<url>https://www.google.com/maps?q=-25.5432614,-49.2175923",anderson.mepp@gmail.com,41992120015,41992120015,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
32701714000113,PINHAO LABS TECNOLOGIA DA INFORMACAO LTDA,PINHAO LABS,MICRO - ATÉ R$360 MIL/ANO,0,02/2019,81900400,PR,CURITIBA,SÍTIO CERCADO,RUA ARAPONGAS,1240,-,"-25,5410969","-49,2822589","Ver Mapa<url>https://www.google.com/maps?q=-25.5410969,-49.2822589",anderson.r.soares@gmail.com,41992392839,-,41992392839,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
24053292000199,ANDERSON B VAZQUEZ CONSULTORIA EM TI,A VAZQUEZ CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,01/2016,80220071,PR,CURITIBA,PAROLIN,RUA NUNES MACHADO,2960,-,"-25,4622049","-49,263939","Ver Mapa<url>https://www.google.com/maps?q=-25.4622049,-49.263939",anderson.vazquez@hotmail.com,4196691886,4196691886,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
79747473000107,AMS INFORMATICA S/C LTDA,-,MICRO - ATÉ R$360 MIL/ANO,0,11/1986,80045105,PR,CURITIBA,ALTO DA RUA XV,RUA SETE DE ABRIL,367,APARTAMENTO 07,"-25,428408","-49,256409","Ver Mapa<url>https://www.google.com/maps?q=-25.428408,-49.256409",andersonfsabbag@hotmail.com,41999950996,41999950996,-,-,224-0,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,2,0,Registro Não Encontrado,
1228142000173,ENFOQUE INFORMATICA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",5,05/1996,80060904,PR,CURITIBA,CENTRO,RUA CONSELHEIRO LAURINDO,825,- CJ 707,-,-,-,andre.elias.eb@gmail.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,2,0,0,Registro Não Encontrado,
17097612000147,FERNANDES E FERNANDES CONSULTORIA LTDA,-,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",0,10/2012,81150311,PR,CURITIBA,PINHEIRINHO,RUA RUBEM BERTA,428,-,"-25,5176992","-49,2983123","Ver Mapa<url>https://www.google.com/maps?q=-25.5176992,-49.2983123",andre.fernandes@pelissari.com,0,-,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
17016004000160,GAVA ASSESSORIA EM PROJETOS LTDA,GAVA TI,MICRO - ATÉ R$360 MIL/ANO,0,10/2012,83322000,PR,PINHAIS,WEISSÓPOLIS,RUA RIO PARANA,339,-,"-25,4525126","-49,1844424","Ver Mapa<url>https://www.google.com/maps?q=-25.4525126,-49.1844424",andre.gava@pelissari.com.br,4132724618,-,4132724618,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
28620382000175,ANDRE LUIZ NALEVAIKO,A NALEVAIKO CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,08/2017,82810280,PR,CURITIBA,CAPÃO DA IMBUIA,RUA ENGENHEIRO ALBERTO MONTEIRO DE CARVALHO,1062,-,"-25,4372857","-49,2089726","Ver Mapa<url>https://www.google.com/maps?q=-25.4372857,-49.2089726",andre.nalevaiko@gmail.com,4196194569,4196194569,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
5205796000132,ENSIS INFORMATICA LTDA,ENSIS INFORMATICA LTDA - ME,MICRO - ATÉ R$360 MIL/ANO,1,07/2002,80250080,PR,CURITIBA,BATEL,RUA PASTEUR,463,CONJ 1301,"-25,4437279","-49,2789783","Ver Mapa<url>https://www.google.com/maps?q=-25.4437279,-49.2789783",andre.santos@superig.com.br,41988190887,41988190887,1132553688,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
14136101000107,SONNUS ASSESSORIA E CONSULTORIA EM INFORMATICA LTDA,SONOS ASSESSORIA E CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,1,07/2011,81110010,PR,CURITIBA,NOVO MUNDO,RUA PEDRO AMERICO,175,apt 22b,"-25,4960342","-49,2934232","Ver Mapa<url>https://www.google.com/maps?q=-25.4960342,-49.2934232",andre.silva@pelissari.com,41999972160,41999972160,-,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,6,0,Registro Não Encontrado,
26549689000100,ANDRE JOAO DALL FORNO,ANDRE JOAO DALL FORNO 90323378900,E.I. - ATÉ R$60 MIL/ANO,0,11/2016,85960000,PR,MARECHAL CÂNDIDO RONDON,LOT.AVENIDAS,RUA ESPIRITO SANTO,2309,-,"-24,5547987","-54,07275","Ver Mapa<url>https://www.google.com/maps?q=-24.5547987,-54.07275",andre@agricolahorizonte.com.br,45984094549,-,45984094549,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,41,0,Registro Não Encontrado,
24642438000131,ALF CONSULTORIA LTDA,ONIXX CONSULTORIA,"PEQUENO - DE R$360 MIL À R$3,6 MILHÕES/ANO",1,04/2016,80240000,PR,CURITIBA,BATEL,AVENIDA SETE DE SETEMBRO,4698,SL 703,"-25,4438657","-49,2839676","Ver Mapa<url>https://www.google.com/maps?q=-25.4438657,-49.2839676",andre@eagleyetech.com.br,4131210154,-,4131210154,-,206-2,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,0,0,Registro Não Encontrado,
31711164000150,ANDRE CIRILO BARBOSA DE MORAES TECNOLOGIA DA INFORMACAO,AC CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,10/2018,80330180,PR,CURITIBA,SANTA QUITÉRIA,RUA REZALA SIMAO,751,APT   12A                 ANDAR TR                  BLOCO REZALA SIMAO RES BL,"-25,4680246","-49,3169734","Ver Mapa<url>https://www.google.com/maps?q=-25.4680246,-49.3169734",andre_cirilo@hotmail.com,4198626622,4198626622,-,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,1,1,1,Registro Não Encontrado,
32115239000101,ANDRE DE AVILA HERNANDEZ TECNOLOGIA DA INFORMACAO,IZALCO CONSULTORIA,MICRO - ATÉ R$360 MIL/ANO,0,11/2018,85504082,PR,PATO BRANCO,BORTOT,RUA VEREADOR IVAN JOSE CHIOQUETA,78,-,"-26,2117148","-52,6741272","Ver Mapa<url>https://www.google.com/maps?q=-26.2117148,-52.6741272",andre4pc@gmail.com,46999118289,-,46999118289,-,213-5,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,0,0,0,Registro Não Encontrado,
3158860000146,PELISSARI INFORMATICA SA,PELISSARI INFORMATICA SA,"MÉDIA OU GRANDE - ACIMA DE R$3,6 MILHÕES/ANO",311,05/1999,80230010,PR,CURITIBA,REBOUÇAS,AVENIDA SETE DE SETEMBRO,2451,- ANDAR 9 E 10 SALA 901 902 903 E 904 SALA 1001 1002 E 1003,"-25,4365083","-49,2625655","Ver Mapa<url>https://www.google.com/maps?q=-25.4365083,-49.2625655",andrea.poltronieri@pelissari.com,5435335659,-,5435335659,4133342589,205-4,6204000,SERVIÇO,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,1,13,1,0,Registro Não Encontrado,
